phrase_id,category,subcategory,canonical_text,tts_text,key_terms,difficulty
CLIN3_01620,POCUS / VExUS,Congestión venosa,"VExUS grado 0, VCI 26 mm y pulsatilidad portal 60%.","vexus gramosrado cero, VCI veintiseis mm y pulsatilidad portal sesenta por ciento.",VExUS|VCI|pulsatilidad portal,hard
CLIN3_01621,POCUS / VExUS,Congestión venosa,"VExUS grado 1, VCI 18 mm y pulsatilidad portal 20%.","vexus gramosrado uno, VCI dieciocho mm y pulsatilidad portal veinte por ciento.",VExUS|VCI|pulsatilidad portal,hard
CLIN3_01622,POCUS / VExUS,Congestión venosa,"VExUS grado 1, VCI 18 mm y pulsatilidad portal 30%.","vexus gramosrado uno, VCI dieciocho mm y pulsatilidad portal treinta por ciento.",VExUS|VCI|pulsatilidad portal,hard
CLIN3_01623,POCUS / VExUS,Congestión venosa,"VExUS grado 1, VCI 18 mm y pulsatilidad portal 40%.","vexus gramosrado uno, VCI dieciocho mm y pulsatilidad portal cuarenta por ciento.",VExUS|VCI|pulsatilidad portal,hard
CLIN3_01624,POCUS / VExUS,Congestión venosa,"VExUS grado 1, VCI 18 mm y pulsatilidad portal 50%.","vexus gramosrado uno, VCI dieciocho mm y pulsatilidad portal cincuenta por ciento.",VExUS|VCI|pulsatilidad portal,hard
CLIN3_01625,POCUS / VExUS,Congestión venosa,"VExUS grado 1, VCI 18 mm y pulsatilidad portal 60%.","vexus gramosrado uno, VCI dieciocho mm y pulsatilidad portal sesenta por ciento.",VExUS|VCI|pulsatilidad portal,hard
CLIN3_01626,POCUS / VExUS,Hallazgos,POCUS con vena hepática con inversión sistólica.,pocus con vena hepática con inversión sistólica.,vena hepática con inversión sistólica,challenge
CLIN3_01627,POCUS / VExUS,Hallazgos,POCUS con vena hepática con predominio diastólico.,pocus con vena hepática con predominio diastólico.,vena hepática con predominio diastólico,challenge
CLIN3_01628,POCUS / VExUS,Hallazgos,POCUS con Doppler intrarrenal continuo.,pocus con Doppler intrarrenal continuo.,Doppler intrarrenal continuo,challenge
CLIN3_01629,POCUS / VExUS,Hallazgos,POCUS con Doppler intrarrenal bifásico.,pocus con Doppler intrarrenal bifásico.,Doppler intrarrenal bifásico,challenge
CLIN3_01630,POCUS / VExUS,Hallazgos,POCUS con Doppler intrarrenal monofásico discontinuo.,pocus con Doppler intrarrenal monofásico discontinuo.,Doppler intrarrenal monofásico discontinuo,challenge
CLIN3_01631,POCUS / VExUS,Hallazgos,POCUS con múltiples líneas B bilaterales.,pocus con múltiples líneas B bilaterales.,múltiples líneas B bilaterales,challenge
CLIN3_01632,POCUS / VExUS,Hallazgos,POCUS con consolidación posterior con broncograma aéreo.,pocus con consolidación posterior con broncogramosrama aéreo.,consolidación posterior con broncograma aéreo,challenge
CLIN3_01633,POCUS / VExUS,Hallazgos,POCUS con derrame pleural derecho.,pocus con derrame pleural derecho.,derrame pleural derecho,challenge
CLIN3_01634,POCUS / VExUS,Hallazgos,POCUS con derrame pleural bilateral.,pocus con derrame pleural bilateral.,derrame pleural bilateral,challenge
CLIN3_01635,POCUS / VExUS,Hallazgos,POCUS con lung sliding presente.,pocus con lungramos slidingramos presente.,lung sliding presente,challenge
CLIN3_01636,POCUS / VExUS,Hallazgos,POCUS con lung sliding ausente.,pocus con lungramos slidingramos ausente.,lung sliding ausente,challenge
CLIN3_01637,POCUS / VExUS,Hallazgos,POCUS con pulso pulmonar presente.,pocus con pulso pulmonar presente.,pulso pulmonar presente,challenge
CLIN3_01638,POCUS / VExUS,Hallazgos,POCUS con TAPSE reducido.,pocus con tapse reducido.,TAPSE reducido,challenge
CLIN3_01639,POCUS / VExUS,Hallazgos,POCUS con ventrículo derecho dilatado.,pocus con ventrículo derecho dilatado.,ventrículo derecho dilatado,challenge
CLIN3_01640,POCUS / VExUS,Hallazgos,POCUS con septum interventricular aplanado.,pocus con septum interventricular aplanado.,septum interventricular aplanado,challenge
CLIN3_01641,POCUS / VExUS,Hallazgos,POCUS con función sistólica izquierda hiperdinámica.,pocus con función sistólica izquierda hiperdinámica.,función sistólica izquierda hiperdinámica,challenge
CLIN3_01642,POCUS / VExUS,Hallazgos,POCUS con función sistólica izquierda deprimida.,pocus con función sistólica izquierda deprimida.,función sistólica izquierda deprimida,challenge
CLIN3_01643,POCUS / VExUS,Hallazgos,POCUS con derrame pericárdico sin datos de taponamiento.,pocus con derrame pericárdico sin datos de taponamiento.,derrame pericárdico sin datos de taponamiento,challenge
CLIN3_01644,POCUS / VExUS,Hallazgos,POCUS con VCI pletórica.,pocus con VCI pletórica.,VCI pletórica,challenge
CLIN3_01645,POCUS / VExUS,Hallazgos,POCUS con VCI colapsable.,pocus con VCI colapsable.,VCI colapsable,challenge
CLIN3_01646,POCUS / VExUS,Hallazgos,POCUS con LUS elevado.,pocus con lus elevado.,LUS elevado,challenge
CLIN3_01647,POCUS / VExUS,Hallazgos,POCUS con patrón A bilateral.,pocus con patrón A bilateral.,patrón A bilateral,challenge
CLIN3_01648,POCUS / VExUS,Hallazgos,POCUS con patrón B bilateral.,pocus con patrón B bilateral.,patrón B bilateral,challenge
CLIN3_01649,POCUS / VExUS,Hallazgos,POCUS con signo de la medusa en derrame pleural.,pocus con sigramosno de la medusa en derrame pleural.,signo de la medusa en derrame pleural,challenge
CLIN3_01650,POCUS / VExUS,Hallazgos,POCUS con Doppler portal severamente pulsátil.,pocus con Doppler portal severamente pulsátil.,Doppler portal severamente pulsátil,challenge
CLIN3_01651,PRISMA / PrisMax,Presiones del circuito,"PRISMA con presión de acceso -40 mmHg, retorno 40 mmHg, filtro 100 mmHg y TMP 80 mmHg.","PRISMA con presión de acceso menos cuarenta milímetros de mercurio, retorno cuarenta milímetros de mercurio, filtro cien milímetros de mercurio y TMP ochenta milímetros de mercurio.",PRISMA|presión de acceso|retorno|filtro|TMP,hard
CLIN3_01652,PRISMA / PrisMax,Presiones del circuito,"PRISMA con presión de acceso -40 mmHg, retorno 40 mmHg, filtro 100 mmHg y TMP 120 mmHg.","PRISMA con presión de acceso menos cuarenta milímetros de mercurio, retorno cuarenta milímetros de mercurio, filtro cien milímetros de mercurio y TMP ciento veinte milímetros de mercurio.",PRISMA|presión de acceso|retorno|filtro|TMP,hard
CLIN3_01653,PRISMA / PrisMax,Presiones del circuito,"PRISMA con presión de acceso -40 mmHg, retorno 40 mmHg, filtro 100 mmHg y TMP 180 mmHg.","PRISMA con presión de acceso menos cuarenta milímetros de mercurio, retorno cuarenta milímetros de mercurio, filtro cien milímetros de mercurio y TMP ciento ochenta milímetros de mercurio.",PRISMA|presión de acceso|retorno|filtro|TMP,hard
CLIN3_01654,PRISMA / PrisMax,Presiones del circuito,"PRISMA con presión de acceso -40 mmHg, retorno 40 mmHg, filtro 100 mmHg y TMP 240 mmHg.","PRISMA con presión de acceso menos cuarenta milímetros de mercurio, retorno cuarenta milímetros de mercurio, filtro cien milímetros de mercurio y TMP doscientos cuarenta milímetros de mercurio.",PRISMA|presión de acceso|retorno|filtro|TMP,hard
CLIN3_01655,PRISMA / PrisMax,Presiones del circuito,"PRISMA con presión de acceso -40 mmHg, retorno 40 mmHg, filtro 150 mmHg y TMP 80 mmHg.","PRISMA con presión de acceso menos cuarenta milímetros de mercurio, retorno cuarenta milímetros de mercurio, filtro ciento cincuenta milímetros de mercurio y TMP ochenta milímetros de mercurio.",PRISMA|presión de acceso|retorno|filtro|TMP,hard
CLIN3_01656,PRISMA / PrisMax,Presiones del circuito,"PRISMA con presión de acceso -40 mmHg, retorno 40 mmHg, filtro 150 mmHg y TMP 120 mmHg.","PRISMA con presión de acceso menos cuarenta milímetros de mercurio, retorno cuarenta milímetros de mercurio, filtro ciento cincuenta milímetros de mercurio y TMP ciento veinte milímetros de mercurio.",PRISMA|presión de acceso|retorno|filtro|TMP,hard
CLIN3_01657,PRISMA / PrisMax,Presiones del circuito,"PRISMA con presión de acceso -40 mmHg, retorno 40 mmHg, filtro 150 mmHg y TMP 180 mmHg.","PRISMA con presión de acceso menos cuarenta milímetros de mercurio, retorno cuarenta milímetros de mercurio, filtro ciento cincuenta milímetros de mercurio y TMP ciento ochenta milímetros de mercurio.",PRISMA|presión de acceso|retorno|filtro|TMP,hard
CLIN3_01658,PRISMA / PrisMax,Presiones del circuito,"PRISMA con presión de acceso -40 mmHg, retorno 40 mmHg, filtro 150 mmHg y TMP 240 mmHg.","PRISMA con presión de acceso menos cuarenta milímetros de mercurio, retorno cuarenta milímetros de mercurio, filtro ciento cincuenta milímetros de mercurio y TMP doscientos cuarenta milímetros de mercurio.",PRISMA|presión de acceso|retorno|filtro|TMP,hard
CLIN3_01659,PRISMA / PrisMax,Presiones del circuito,"PRISMA con presión de acceso -40 mmHg, retorno 40 mmHg, filtro 200 mmHg y TMP 80 mmHg.","PRISMA con presión de acceso menos cuarenta milímetros de mercurio, retorno cuarenta milímetros de mercurio, filtro doscientos milímetros de mercurio y TMP ochenta milímetros de mercurio.",PRISMA|presión de acceso|retorno|filtro|TMP,hard
CLIN3_01660,PRISMA / PrisMax,Presiones del circuito,"PRISMA con presión de acceso -40 mmHg, retorno 40 mmHg, filtro 200 mmHg y TMP 120 mmHg.","PRISMA con presión de acceso menos cuarenta milímetros de mercurio, retorno cuarenta milímetros de mercurio, filtro doscientos milímetros de mercurio y TMP ciento veinte milímetros de mercurio.",PRISMA|presión de acceso|retorno|filtro|TMP,hard
CLIN3_01661,PRISMA / PrisMax,Presiones del circuito,"PRISMA con presión de acceso -40 mmHg, retorno 40 mmHg, filtro 200 mmHg y TMP 180 mmHg.","PRISMA con presión de acceso menos cuarenta milímetros de mercurio, retorno cuarenta milímetros de mercurio, filtro doscientos milímetros de mercurio y TMP ciento ochenta milímetros de mercurio.",PRISMA|presión de acceso|retorno|filtro|TMP,hard
CLIN3_01662,PRISMA / PrisMax,Presiones del circuito,"PRISMA con presión de acceso -40 mmHg, retorno 40 mmHg, filtro 200 mmHg y TMP 240 mmHg.","PRISMA con presión de acceso menos cuarenta milímetros de mercurio, retorno cuarenta milímetros de mercurio, filtro doscientos milímetros de mercurio y TMP doscientos cuarenta milímetros de mercurio.",PRISMA|presión de acceso|retorno|filtro|TMP,hard
CLIN3_01663,PRISMA / PrisMax,Presiones del circuito,"PRISMA con presión de acceso -40 mmHg, retorno 40 mmHg, filtro 250 mmHg y TMP 80 mmHg.","PRISMA con presión de acceso menos cuarenta milímetros de mercurio, retorno cuarenta milímetros de mercurio, filtro doscientos cincuenta milímetros de mercurio y TMP ochenta milímetros de mercurio.",PRISMA|presión de acceso|retorno|filtro|TMP,hard
CLIN3_01664,PRISMA / PrisMax,Presiones del circuito,"PRISMA con presión de acceso -40 mmHg, retorno 40 mmHg, filtro 250 mmHg y TMP 120 mmHg.","PRISMA con presión de acceso menos cuarenta milímetros de mercurio, retorno cuarenta milímetros de mercurio, filtro doscientos cincuenta milímetros de mercurio y TMP ciento veinte milímetros de mercurio.",PRISMA|presión de acceso|retorno|filtro|TMP,hard
CLIN3_01665,PRISMA / PrisMax,Presiones del circuito,"PRISMA con presión de acceso -40 mmHg, retorno 40 mmHg, filtro 250 mmHg y TMP 180 mmHg.","PRISMA con presión de acceso menos cuarenta milímetros de mercurio, retorno cuarenta milímetros de mercurio, filtro doscientos cincuenta milímetros de mercurio y TMP ciento ochenta milímetros de mercurio.",PRISMA|presión de acceso|retorno|filtro|TMP,hard
CLIN3_01666,PRISMA / PrisMax,Presiones del circuito,"PRISMA con presión de acceso -40 mmHg, retorno 40 mmHg, filtro 250 mmHg y TMP 240 mmHg.","PRISMA con presión de acceso menos cuarenta milímetros de mercurio, retorno cuarenta milímetros de mercurio, filtro doscientos cincuenta milímetros de mercurio y TMP doscientos cuarenta milímetros de mercurio.",PRISMA|presión de acceso|retorno|filtro|TMP,hard
CLIN3_01667,PRISMA / PrisMax,Presiones del circuito,"PRISMA con presión de acceso -40 mmHg, retorno 70 mmHg, filtro 100 mmHg y TMP 80 mmHg.","PRISMA con presión de acceso menos cuarenta milímetros de mercurio, retorno setenta milímetros de mercurio, filtro cien milímetros de mercurio y TMP ochenta milímetros de mercurio.",PRISMA|presión de acceso|retorno|filtro|TMP,hard
CLIN3_01668,PRISMA / PrisMax,Presiones del circuito,"PRISMA con presión de acceso -40 mmHg, retorno 70 mmHg, filtro 100 mmHg y TMP 120 mmHg.","PRISMA con presión de acceso menos cuarenta milímetros de mercurio, retorno setenta milímetros de mercurio, filtro cien milímetros de mercurio y TMP ciento veinte milímetros de mercurio.",PRISMA|presión de acceso|retorno|filtro|TMP,hard
CLIN3_01669,PRISMA / PrisMax,Presiones del circuito,"PRISMA con presión de acceso -40 mmHg, retorno 70 mmHg, filtro 100 mmHg y TMP 180 mmHg.","PRISMA con presión de acceso menos cuarenta milímetros de mercurio, retorno setenta milímetros de mercurio, filtro cien milímetros de mercurio y TMP ciento ochenta milímetros de mercurio.",PRISMA|presión de acceso|retorno|filtro|TMP,hard
CLIN3_01670,PRISMA / PrisMax,Presiones del circuito,"PRISMA con presión de acceso -40 mmHg, retorno 70 mmHg, filtro 100 mmHg y TMP 240 mmHg.","PRISMA con presión de acceso menos cuarenta milímetros de mercurio, retorno setenta milímetros de mercurio, filtro cien milímetros de mercurio y TMP doscientos cuarenta milímetros de mercurio.",PRISMA|presión de acceso|retorno|filtro|TMP,hard
CLIN3_01671,PRISMA / PrisMax,Presiones del circuito,"PRISMA con presión de acceso -40 mmHg, retorno 70 mmHg, filtro 150 mmHg y TMP 80 mmHg.","PRISMA con presión de acceso menos cuarenta milímetros de mercurio, retorno setenta milímetros de mercurio, filtro ciento cincuenta milímetros de mercurio y TMP ochenta milímetros de mercurio.",PRISMA|presión de acceso|retorno|filtro|TMP,hard
CLIN3_01672,PRISMA / PrisMax,Presiones del circuito,"PRISMA con presión de acceso -40 mmHg, retorno 70 mmHg, filtro 150 mmHg y TMP 120 mmHg.","PRISMA con presión de acceso menos cuarenta milímetros de mercurio, retorno setenta milímetros de mercurio, filtro ciento cincuenta milímetros de mercurio y TMP ciento veinte milímetros de mercurio.",PRISMA|presión de acceso|retorno|filtro|TMP,hard
CLIN3_01673,PRISMA / PrisMax,Presiones del circuito,"PRISMA con presión de acceso -40 mmHg, retorno 70 mmHg, filtro 150 mmHg y TMP 180 mmHg.","PRISMA con presión de acceso menos cuarenta milímetros de mercurio, retorno setenta milímetros de mercurio, filtro ciento cincuenta milímetros de mercurio y TMP ciento ochenta milímetros de mercurio.",PRISMA|presión de acceso|retorno|filtro|TMP,hard
CLIN3_01674,PRISMA / PrisMax,Presiones del circuito,"PRISMA con presión de acceso -40 mmHg, retorno 70 mmHg, filtro 150 mmHg y TMP 240 mmHg.","PRISMA con presión de acceso menos cuarenta milímetros de mercurio, retorno setenta milímetros de mercurio, filtro ciento cincuenta milímetros de mercurio y TMP doscientos cuarenta milímetros de mercurio.",PRISMA|presión de acceso|retorno|filtro|TMP,hard
CLIN3_01675,PRISMA / PrisMax,Presiones del circuito,"PRISMA con presión de acceso -40 mmHg, retorno 70 mmHg, filtro 200 mmHg y TMP 80 mmHg.","PRISMA con presión de acceso menos cuarenta milímetros de mercurio, retorno setenta milímetros de mercurio, filtro doscientos milímetros de mercurio y TMP ochenta milímetros de mercurio.",PRISMA|presión de acceso|retorno|filtro|TMP,hard
CLIN3_01676,PRISMA / PrisMax,Presiones del circuito,"PRISMA con presión de acceso -40 mmHg, retorno 70 mmHg, filtro 200 mmHg y TMP 120 mmHg.","PRISMA con presión de acceso menos cuarenta milímetros de mercurio, retorno setenta milímetros de mercurio, filtro doscientos milímetros de mercurio y TMP ciento veinte milímetros de mercurio.",PRISMA|presión de acceso|retorno|filtro|TMP,hard
CLIN3_01677,PRISMA / PrisMax,Presiones del circuito,"PRISMA con presión de acceso -40 mmHg, retorno 70 mmHg, filtro 200 mmHg y TMP 180 mmHg.","PRISMA con presión de acceso menos cuarenta milímetros de mercurio, retorno setenta milímetros de mercurio, filtro doscientos milímetros de mercurio y TMP ciento ochenta milímetros de mercurio.",PRISMA|presión de acceso|retorno|filtro|TMP,hard
CLIN3_01678,PRISMA / PrisMax,Presiones del circuito,"PRISMA con presión de acceso -40 mmHg, retorno 70 mmHg, filtro 200 mmHg y TMP 240 mmHg.","PRISMA con presión de acceso menos cuarenta milímetros de mercurio, retorno setenta milímetros de mercurio, filtro doscientos milímetros de mercurio y TMP doscientos cuarenta milímetros de mercurio.",PRISMA|presión de acceso|retorno|filtro|TMP,hard
CLIN3_01679,PRISMA / PrisMax,Presiones del circuito,"PRISMA con presión de acceso -40 mmHg, retorno 70 mmHg, filtro 250 mmHg y TMP 80 mmHg.","PRISMA con presión de acceso menos cuarenta milímetros de mercurio, retorno setenta milímetros de mercurio, filtro doscientos cincuenta milímetros de mercurio y TMP ochenta milímetros de mercurio.",PRISMA|presión de acceso|retorno|filtro|TMP,hard
CLIN3_01680,PRISMA / PrisMax,Presiones del circuito,"PRISMA con presión de acceso -40 mmHg, retorno 70 mmHg, filtro 250 mmHg y TMP 120 mmHg.","PRISMA con presión de acceso menos cuarenta milímetros de mercurio, retorno setenta milímetros de mercurio, filtro doscientos cincuenta milímetros de mercurio y TMP ciento veinte milímetros de mercurio.",PRISMA|presión de acceso|retorno|filtro|TMP,hard
CLIN3_01681,PRISMA / PrisMax,Flujos y anticoagulación,"Dializado 800 mL/h, reposición 500 mL/h, PBP 100 mL/h y ultrafiltración neta 50 mL/h.","Dializado ochocientos mililitros por hora, reposición quinientos mililitros por hora, PBP cien mililitros por hora y ultrafiltración neta cincuenta mililitros por hora.",dializado|reposición|PBP|ultrafiltración neta,hard
CLIN3_01682,PRISMA / PrisMax,Flujos y anticoagulación,"Dializado 800 mL/h, reposición 500 mL/h, PBP 100 mL/h y ultrafiltración neta 100 mL/h.","Dializado ochocientos mililitros por hora, reposición quinientos mililitros por hora, PBP cien mililitros por hora y ultrafiltración neta cien mililitros por hora.",dializado|reposición|PBP|ultrafiltración neta,hard
CLIN3_01683,PRISMA / PrisMax,Flujos y anticoagulación,"Dializado 800 mL/h, reposición 500 mL/h, PBP 100 mL/h y ultrafiltración neta 150 mL/h.","Dializado ochocientos mililitros por hora, reposición quinientos mililitros por hora, PBP cien mililitros por hora y ultrafiltración neta ciento cincuenta mililitros por hora.",dializado|reposición|PBP|ultrafiltración neta,hard
CLIN3_01684,PRISMA / PrisMax,Flujos y anticoagulación,"Dializado 800 mL/h, reposición 500 mL/h, PBP 100 mL/h y ultrafiltración neta 200 mL/h.","Dializado ochocientos mililitros por hora, reposición quinientos mililitros por hora, PBP cien mililitros por hora y ultrafiltración neta doscientos mililitros por hora.",dializado|reposición|PBP|ultrafiltración neta,hard
