phrase_id,categoria,palabras_rotas,estado,canonical_text
CLIN3_01733,Renal y electrolitos,miligramos,REPARADA,"Sodio 118 mmol/L, potasio 3.4 mmol/L, cloro 104 mmol/L y creatinina 4.5 mg/dL."
CLIN3_01734,Renal y electrolitos,miligramos,REPARADA,"Sodio 118 mmol/L, potasio 3.4 mmol/L, cloro 112 mmol/L y creatinina 0.7 mg/dL."
CLIN3_01735,Renal y electrolitos,miligramos,REPARADA,"Sodio 118 mmol/L, potasio 3.4 mmol/L, cloro 112 mmol/L y creatinina 1.2 mg/dL."
CLIN3_01736,Renal y electrolitos,miligramos,REPARADA,"Sodio 118 mmol/L, potasio 3.4 mmol/L, cloro 112 mmol/L y creatinina 2.4 mg/dL."
CLIN3_01737,Renal y electrolitos,miligramos,REPARADA,"Sodio 118 mmol/L, potasio 3.4 mmol/L, cloro 112 mmol/L y creatinina 4.5 mg/dL."
CLIN3_01738,Renal y electrolitos,miligramos,REPARADA,"Sodio 118 mmol/L, potasio 4.0 mmol/L, cloro 88 mmol/L y creatinina 0.7 mg/dL."
CLIN3_01739,Renal y electrolitos,miligramos,REPARADA,"Sodio 118 mmol/L, potasio 4.0 mmol/L, cloro 88 mmol/L y creatinina 1.2 mg/dL."
CLIN3_01740,Renal y electrolitos,miligramos,REPARADA,"Sodio 118 mmol/L, potasio 4.0 mmol/L, cloro 88 mmol/L y creatinina 2.4 mg/dL."
CLIN3_01741,Renal y electrolitos,miligramos,REPARADA,"Sodio 118 mmol/L, potasio 4.0 mmol/L, cloro 88 mmol/L y creatinina 4.5 mg/dL."
CLIN3_01742,Renal y electrolitos,miligramos,REPARADA,"Sodio 118 mmol/L, potasio 4.0 mmol/L, cloro 96 mmol/L y creatinina 0.7 mg/dL."
CLIN3_01743,Renal y electrolitos,miligramos,REPARADA,"Sodio 118 mmol/L, potasio 4.0 mmol/L, cloro 96 mmol/L y creatinina 1.2 mg/dL."
CLIN3_01744,Renal y electrolitos,miligramos,REPARADA,"Sodio 118 mmol/L, potasio 4.0 mmol/L, cloro 96 mmol/L y creatinina 2.4 mg/dL."
CLIN3_01745,Renal y electrolitos,miligramos,REPARADA,"Sodio 118 mmol/L, potasio 4.0 mmol/L, cloro 96 mmol/L y creatinina 4.5 mg/dL."
CLIN3_01746,Renal y electrolitos,mililitros,REPARADA,Diuresis 0.1 mL/kg/h con balance acumulado -2500 mL.
CLIN3_01747,Renal y electrolitos,mililitros,REPARADA,Diuresis 0.1 mL/kg/h con balance acumulado -1500 mL.
CLIN3_01748,Renal y electrolitos,mililitros,REPARADA,Diuresis 0.1 mL/kg/h con balance acumulado -500 mL.
CLIN3_01749,Renal y electrolitos,mililitros,REPARADA,Diuresis 0.1 mL/kg/h con balance acumulado 500 mL.
CLIN3_01750,Renal y electrolitos,mililitros,REPARADA,Diuresis 0.1 mL/kg/h con balance acumulado 1500 mL.
CLIN3_01751,Renal y electrolitos,mililitros,REPARADA,Diuresis 0.1 mL/kg/h con balance acumulado 3000 mL.
CLIN3_01752,Renal y electrolitos,mililitros,REPARADA,Diuresis 0.2 mL/kg/h con balance acumulado -2500 mL.
CLIN3_01753,Renal y electrolitos,mililitros,REPARADA,Diuresis 0.2 mL/kg/h con balance acumulado -1500 mL.
CLIN3_01754,Renal y electrolitos,mililitros,REPARADA,Diuresis 0.2 mL/kg/h con balance acumulado -500 mL.
CLIN3_01755,Renal y electrolitos,mililitros,REPARADA,Diuresis 0.2 mL/kg/h con balance acumulado 500 mL.
CLIN3_01756,Renal y electrolitos,mililitros,REPARADA,Diuresis 0.2 mL/kg/h con balance acumulado 1500 mL.
CLIN3_01757,Renal y electrolitos,mililitros,REPARADA,Diuresis 0.2 mL/kg/h con balance acumulado 3000 mL.
CLIN3_01758,Renal y electrolitos,mililitros,REPARADA,Diuresis 0.3 mL/kg/h con balance acumulado -2500 mL.
CLIN3_01759,Renal y electrolitos,mililitros,REPARADA,Diuresis 0.3 mL/kg/h con balance acumulado -1500 mL.
CLIN3_01760,Renal y electrolitos,mililitros,REPARADA,Diuresis 0.3 mL/kg/h con balance acumulado -500 mL.
CLIN3_01761,SDRA y pronación,agramosua estrategramosia,REPARADA,"SDRA con P/F 70, PEEP 8 cmH2O, estrategia protectora y paciente en supino."
CLIN3_01762,SDRA y pronación,agramosua estrategramosia,REPARADA,"SDRA con P/F 70, PEEP 8 cmH2O, estrategia protectora y paciente en pronación."
CLIN3_01763,SDRA y pronación,agramosua estrategramosia,REPARADA,"SDRA con P/F 70, PEEP 10 cmH2O, estrategia protectora y paciente en supino."
CLIN3_01764,SDRA y pronación,agramosua estrategramosia,REPARADA,"SDRA con P/F 70, PEEP 10 cmH2O, estrategia protectora y paciente en pronación."
CLIN3_01765,SDRA y pronación,agramosua estrategramosia,REPARADA,"SDRA con P/F 70, PEEP 12 cmH2O, estrategia protectora y paciente en supino."
CLIN3_01766,SDRA y pronación,agramosua estrategramosia,REPARADA,"SDRA con P/F 70, PEEP 12 cmH2O, estrategia protectora y paciente en pronación."
CLIN3_01767,SDRA y pronación,agramosua estrategramosia,REPARADA,"SDRA con P/F 70, PEEP 14 cmH2O, estrategia protectora y paciente en supino."
CLIN3_01768,SDRA y pronación,agramosua estrategramosia,REPARADA,"SDRA con P/F 70, PEEP 14 cmH2O, estrategia protectora y paciente en pronación."
CLIN3_01769,SDRA y pronación,agramosua estrategramosia,REPARADA,"SDRA con P/F 70, PEEP 16 cmH2O, estrategia protectora y paciente en supino."
CLIN3_01770,SDRA y pronación,agramosua estrategramosia,REPARADA,"SDRA con P/F 70, PEEP 16 cmH2O, estrategia protectora y paciente en pronación."
CLIN3_01771,SDRA y pronación,agramosua estrategramosia,REPARADA,"SDRA con P/F 90, PEEP 8 cmH2O, estrategia protectora y paciente en supino."
CLIN3_01772,SDRA y pronación,agramosua estrategramosia,REPARADA,"SDRA con P/F 90, PEEP 8 cmH2O, estrategia protectora y paciente en pronación."
CLIN3_01773,SDRA y pronación,agramosua estrategramosia,REPARADA,"SDRA con P/F 90, PEEP 10 cmH2O, estrategia protectora y paciente en supino."
CLIN3_01774,SDRA y pronación,agramosua estrategramosia,REPARADA,"SDRA con P/F 90, PEEP 10 cmH2O, estrategia protectora y paciente en pronación."
CLIN3_01775,SDRA y pronación,agramosua estrategramosia,REPARADA,"SDRA con P/F 90, PEEP 12 cmH2O, estrategia protectora y paciente en supino."
CLIN3_01776,SDRA y pronación,agramosua estrategramosia,REPARADA,"SDRA con P/F 90, PEEP 12 cmH2O, estrategia protectora y paciente en pronación."
CLIN3_01777,SDRA y pronación,agramosua estrategramosia,REPARADA,"SDRA con P/F 90, PEEP 14 cmH2O, estrategia protectora y paciente en supino."
CLIN3_01778,SDRA y pronación,agramosua estrategramosia,REPARADA,"SDRA con P/F 90, PEEP 14 cmH2O, estrategia protectora y paciente en pronación."
CLIN3_01779,SDRA y pronación,agramosua estrategramosia,REPARADA,"SDRA con P/F 90, PEEP 16 cmH2O, estrategia protectora y paciente en supino."
CLIN3_01780,SDRA y pronación,agramosua estrategramosia,REPARADA,"SDRA con P/F 90, PEEP 16 cmH2O, estrategia protectora y paciente en pronación."
CLIN3_01781,SDRA y pronación,agramosua estrategramosia,REPARADA,"SDRA con P/F 110, PEEP 8 cmH2O, estrategia protectora y paciente en supino."
CLIN3_01782,SDRA y pronación,agramosua estrategramosia,REPARADA,"SDRA con P/F 110, PEEP 8 cmH2O, estrategia protectora y paciente en pronación."
CLIN3_01783,SDRA y pronación,agramosua estrategramosia,REPARADA,"SDRA con P/F 110, PEEP 10 cmH2O, estrategia protectora y paciente en supino."
CLIN3_01784,SDRA y pronación,agramosua estrategramosia,REPARADA,"SDRA con P/F 110, PEEP 10 cmH2O, estrategia protectora y paciente en pronación."
CLIN3_01785,SDRA y pronación,agramosua estrategramosia,REPARADA,"SDRA con P/F 110, PEEP 12 cmH2O, estrategia protectora y paciente en supino."
CLIN3_01786,SDRA y pronación,agramosua estrategramosia,REPARADA,"SDRA con P/F 110, PEEP 12 cmH2O, estrategia protectora y paciente en pronación."
CLIN3_01787,SDRA y pronación,agramosua estrategramosia,REPARADA,"SDRA con P/F 110, PEEP 14 cmH2O, estrategia protectora y paciente en supino."
CLIN3_01788,SDRA y pronación,agramosua estrategramosia,REPARADA,"SDRA con P/F 110, PEEP 14 cmH2O, estrategia protectora y paciente en pronación."
CLIN3_01789,SDRA y pronación,agramosua estrategramosia,REPARADA,"SDRA con P/F 110, PEEP 16 cmH2O, estrategia protectora y paciente en supino."
CLIN3_01790,SDRA y pronación,agramosua estrategramosia,REPARADA,"SDRA con P/F 110, PEEP 16 cmH2O, estrategia protectora y paciente en pronación."
CLIN3_01791,SDRA y pronación,agramosua estrategramosia,REPARADA,"SDRA con P/F 130, PEEP 8 cmH2O, estrategia protectora y paciente en supino."
CLIN3_01792,SDRA y pronación,agramosua estrategramosia,REPARADA,"SDRA con P/F 130, PEEP 8 cmH2O, estrategia protectora y paciente en pronación."
CLIN3_01793,SDRA y pronación,agramosua estrategramosia,REPARADA,"SDRA con P/F 130, PEEP 10 cmH2O, estrategia protectora y paciente en supino."
CLIN3_01794,SDRA y pronación,agramosua estrategramosia,REPARADA,"SDRA con P/F 130, PEEP 10 cmH2O, estrategia protectora y paciente en pronación."
CLIN3_01795,SDRA y pronación,agramosua estrategramosia,REPARADA,"SDRA con P/F 130, PEEP 12 cmH2O, estrategia protectora y paciente en supino."
CLIN3_01796,SDRA y pronación,agramosua estrategramosia,REPARADA,"SDRA con P/F 130, PEEP 12 cmH2O, estrategia protectora y paciente en pronación."
CLIN3_01797,SDRA y pronación,agramosua estrategramosia,REPARADA,"SDRA con P/F 130, PEEP 14 cmH2O, estrategia protectora y paciente en supino."
CLIN3_01798,SDRA y pronación,agramosua estrategramosia,REPARADA,"SDRA con P/F 130, PEEP 14 cmH2O, estrategia protectora y paciente en pronación."
CLIN3_01799,SDRA y pronación,agramosua estrategramosia,REPARADA,"SDRA con P/F 130, PEEP 16 cmH2O, estrategia protectora y paciente en supino."
CLIN3_01800,SDRA y pronación,agramosua estrategramosia,REPARADA,"SDRA con P/F 130, PEEP 16 cmH2O, estrategia protectora y paciente en pronación."
CLIN3_01801,SDRA y pronación,agramosua estrategramosia,REPARADA,"SDRA con P/F 160, PEEP 8 cmH2O, estrategia protectora y paciente en supino."
CLIN3_01802,SDRA y pronación,agramosua estrategramosia,REPARADA,"SDRA con P/F 160, PEEP 8 cmH2O, estrategia protectora y paciente en pronación."
CLIN3_01803,SDRA y pronación,agramosua estrategramosia,REPARADA,"SDRA con P/F 160, PEEP 10 cmH2O, estrategia protectora y paciente en supino."
CLIN3_01804,SDRA y pronación,agramosua estrategramosia,REPARADA,"SDRA con P/F 160, PEEP 10 cmH2O, estrategia protectora y paciente en pronación."
CLIN3_01805,SDRA y pronación,agramosua estrategramosia,REPARADA,"SDRA con P/F 160, PEEP 12 cmH2O, estrategia protectora y paciente en supino."
CLIN3_01806,SDRA y pronación,agramosua estrategramosia,REPARADA,"SDRA con P/F 160, PEEP 12 cmH2O, estrategia protectora y paciente en pronación."
CLIN3_01807,SDRA y pronación,agramosua estrategramosia,REPARADA,"SDRA con P/F 160, PEEP 14 cmH2O, estrategia protectora y paciente en supino."
CLIN3_01808,SDRA y pronación,agramosua estrategramosia,REPARADA,"SDRA con P/F 160, PEEP 14 cmH2O, estrategia protectora y paciente en pronación."
CLIN3_01809,SDRA y pronación,agramosua estrategramosia,REPARADA,"SDRA con P/F 160, PEEP 16 cmH2O, estrategia protectora y paciente en supino."
CLIN3_01810,SDRA y pronación,agramosua estrategramosia,REPARADA,"SDRA con P/F 160, PEEP 16 cmH2O, estrategia protectora y paciente en pronación."
CLIN3_01811,SDRA y pronación,agramosua estrategramosia,REPARADA,"SDRA con P/F 190, PEEP 8 cmH2O, estrategia protectora y paciente en supino."
CLIN3_01812,SDRA y pronación,agramosua estrategramosia,REPARADA,"SDRA con P/F 190, PEEP 8 cmH2O, estrategia protectora y paciente en pronación."
CLIN3_01813,SDRA y pronación,agramosua estrategramosia,REPARADA,"SDRA con P/F 190, PEEP 10 cmH2O, estrategia protectora y paciente en supino."
CLIN3_01814,SDRA y pronación,agramosua estrategramosia,REPARADA,"SDRA con P/F 190, PEEP 10 cmH2O, estrategia protectora y paciente en pronación."
CLIN3_01815,SDRA y pronación,agramosua estrategramosia,REPARADA,"SDRA con P/F 190, PEEP 12 cmH2O, estrategia protectora y paciente en supino."
CLIN3_01816,Sedación y analgesia,mcgramos microgramos,REPARADA,"RASS -5, propofol 10 mcg/kg/min y fentanilo 25 mcg/h."
CLIN3_01817,Sedación y analgesia,mcgramos microgramos,REPARADA,"RASS -5, propofol 10 mcg/kg/min y fentanilo 50 mcg/h."
CLIN3_01818,Sedación y analgesia,mcgramos microgramos,REPARADA,"RASS -5, propofol 10 mcg/kg/min y fentanilo 75 mcg/h."
CLIN3_01819,Sedación y analgesia,mcgramos microgramos,REPARADA,"RASS -5, propofol 10 mcg/kg/min y fentanilo 100 mcg/h."
CLIN3_01820,Sedación y analgesia,mcgramos microgramos,REPARADA,"RASS -5, propofol 10 mcg/kg/min y fentanilo 150 mcg/h."
CLIN3_01821,Sedación y analgesia,mcgramos microgramos,REPARADA,"RASS -5, propofol 20 mcg/kg/min y fentanilo 25 mcg/h."
CLIN3_01822,Sedación y analgesia,mcgramos microgramos,REPARADA,"RASS -5, propofol 20 mcg/kg/min y fentanilo 50 mcg/h."
CLIN3_01823,Sedación y analgesia,mcgramos microgramos,REPARADA,"RASS -5, propofol 20 mcg/kg/min y fentanilo 75 mcg/h."
CLIN3_01824,Sedación y analgesia,mcgramos microgramos,REPARADA,"RASS -5, propofol 20 mcg/kg/min y fentanilo 100 mcg/h."
CLIN3_01825,Sedación y analgesia,mcgramos microgramos,REPARADA,"RASS -5, propofol 20 mcg/kg/min y fentanilo 150 mcg/h."
CLIN3_01826,Sedación y analgesia,mcgramos microgramos,REPARADA,"RASS -5, propofol 30 mcg/kg/min y fentanilo 25 mcg/h."
CLIN3_01827,Sedación y analgesia,mcgramos microgramos,REPARADA,"RASS -5, propofol 30 mcg/kg/min y fentanilo 50 mcg/h."
CLIN3_01828,Sedación y analgesia,mcgramos microgramos,REPARADA,"RASS -5, propofol 30 mcg/kg/min y fentanilo 75 mcg/h."
CLIN3_01829,Sedación y analgesia,mcgramos microgramos,REPARADA,"RASS -5, propofol 30 mcg/kg/min y fentanilo 100 mcg/h."
CLIN3_01830,Sedación y analgesia,mcgramos microgramos,REPARADA,"RASS -5, propofol 30 mcg/kg/min y fentanilo 150 mcg/h."
CLIN3_01831,Sedación y analgesia,mcgramos microgramos,REPARADA,"RASS -5, propofol 40 mcg/kg/min y fentanilo 25 mcg/h."
CLIN3_01832,Sedación y analgesia,mcgramos microgramos,REPARADA,"RASS -5, propofol 40 mcg/kg/min y fentanilo 50 mcg/h."
CLIN3_01833,Sedación y analgesia,mcgramos microgramos,REPARADA,"RASS -5, propofol 40 mcg/kg/min y fentanilo 75 mcg/h."
CLIN3_01834,Sedación y analgesia,mcgramos microgramos,REPARADA,"RASS -5, propofol 40 mcg/kg/min y fentanilo 100 mcg/h."
CLIN3_01835,Sedación y analgesia,mcgramos microgramos,REPARADA,"RASS -5, propofol 40 mcg/kg/min y fentanilo 150 mcg/h."
CLIN3_01836,Sedación y analgesia,mcgramos microgramos,REPARADA,"RASS -5, propofol 50 mcg/kg/min y fentanilo 25 mcg/h."
CLIN3_01837,Sedación y analgesia,mcgramos microgramos,REPARADA,"RASS -5, propofol 50 mcg/kg/min y fentanilo 50 mcg/h."
CLIN3_01838,Sedación y analgesia,mcgramos microgramos,REPARADA,"RASS -5, propofol 50 mcg/kg/min y fentanilo 75 mcg/h."
CLIN3_01839,Sedación y analgesia,mcgramos microgramos,REPARADA,"RASS -5, propofol 50 mcg/kg/min y fentanilo 100 mcg/h."
CLIN3_01840,Sedación y analgesia,mcgramos microgramos,REPARADA,"RASS -5, propofol 50 mcg/kg/min y fentanilo 150 mcg/h."
CLIN3_01841,Sedación y analgesia,mcgramos microgramos,REPARADA,"RASS -4, propofol 10 mcg/kg/min y fentanilo 25 mcg/h."
CLIN3_01842,Sedación y analgesia,mcgramos microgramos,REPARADA,"RASS -4, propofol 10 mcg/kg/min y fentanilo 50 mcg/h."
CLIN3_01843,Sedación y analgesia,mcgramos microgramos,REPARADA,"RASS -4, propofol 10 mcg/kg/min y fentanilo 75 mcg/h."
CLIN3_01844,Sedación y analgesia,mcgramos microgramos,REPARADA,"RASS -4, propofol 10 mcg/kg/min y fentanilo 100 mcg/h."
CLIN3_01845,Sedación y analgesia,mcgramos microgramos,REPARADA,"RASS -4, propofol 10 mcg/kg/min y fentanilo 150 mcg/h."
CLIN3_01846,Sedación y analgesia,microgramos miligramos,REPARADA,"Dexmedetomidina 0.2 mcg/kg/h, ketamina 0.1 mg/kg/h y CPOT 0."
CLIN3_01847,Sedación y analgesia,microgramos miligramos,REPARADA,"Dexmedetomidina 0.2 mcg/kg/h, ketamina 0.1 mg/kg/h y CPOT 2."
CLIN3_01848,Sedación y analgesia,microgramos miligramos,REPARADA,"Dexmedetomidina 0.2 mcg/kg/h, ketamina 0.1 mg/kg/h y CPOT 4."
CLIN3_01849,Sedación y analgesia,microgramos miligramos,REPARADA,"Dexmedetomidina 0.2 mcg/kg/h, ketamina 0.1 mg/kg/h y CPOT 6."
CLIN3_01850,Sedación y analgesia,microgramos miligramos,REPARADA,"Dexmedetomidina 0.2 mcg/kg/h, ketamina 0.2 mg/kg/h y CPOT 0."
CLIN3_01851,Sedación y analgesia,microgramos miligramos,REPARADA,"Dexmedetomidina 0.2 mcg/kg/h, ketamina 0.2 mg/kg/h y CPOT 2."
CLIN3_01852,Sedación y analgesia,microgramos miligramos,REPARADA,"Dexmedetomidina 0.2 mcg/kg/h, ketamina 0.2 mg/kg/h y CPOT 4."
CLIN3_01853,Sedación y analgesia,microgramos miligramos,REPARADA,"Dexmedetomidina 0.2 mcg/kg/h, ketamina 0.2 mg/kg/h y CPOT 6."
CLIN3_01854,Sedación y analgesia,microgramos miligramos,REPARADA,"Dexmedetomidina 0.2 mcg/kg/h, ketamina 0.3 mg/kg/h y CPOT 0."
CLIN3_01855,Sedación y analgesia,microgramos miligramos,REPARADA,"Dexmedetomidina 0.2 mcg/kg/h, ketamina 0.3 mg/kg/h y CPOT 2."
CLIN3_01856,Sedación y analgesia,microgramos miligramos,REPARADA,"Dexmedetomidina 0.2 mcg/kg/h, ketamina 0.3 mg/kg/h y CPOT 4."
CLIN3_01857,Sedación y analgesia,microgramos miligramos,REPARADA,"Dexmedetomidina 0.2 mcg/kg/h, ketamina 0.3 mg/kg/h y CPOT 6."
CLIN3_01858,Sedación y analgesia,microgramos miligramos,REPARADA,"Dexmedetomidina 0.2 mcg/kg/h, ketamina 0.5 mg/kg/h y CPOT 0."
CLIN3_01859,Sedación y analgesia,microgramos miligramos,REPARADA,"Dexmedetomidina 0.2 mcg/kg/h, ketamina 0.5 mg/kg/h y CPOT 2."
CLIN3_01860,Sedación y analgesia,microgramos miligramos,REPARADA,"Dexmedetomidina 0.2 mcg/kg/h, ketamina 0.5 mg/kg/h y CPOT 4."
CLIN3_01861,Sedación y analgesia,microgramos miligramos,REPARADA,"Dexmedetomidina 0.2 mcg/kg/h, ketamina 0.5 mg/kg/h y CPOT 6."
CLIN3_01862,Sedación y analgesia,microgramos miligramos,REPARADA,"Dexmedetomidina 0.4 mcg/kg/h, ketamina 0.1 mg/kg/h y CPOT 0."
CLIN3_01863,Sedación y analgesia,microgramos miligramos,REPARADA,"Dexmedetomidina 0.4 mcg/kg/h, ketamina 0.1 mg/kg/h y CPOT 2."
CLIN3_01864,Sedación y analgesia,microgramos miligramos,REPARADA,"Dexmedetomidina 0.4 mcg/kg/h, ketamina 0.1 mg/kg/h y CPOT 4."
CLIN3_01865,Sedación y analgesia,microgramos miligramos,REPARADA,"Dexmedetomidina 0.4 mcg/kg/h, ketamina 0.1 mg/kg/h y CPOT 6."
CLIN3_01866,Sedación y analgesia,microgramos miligramos,REPARADA,"Dexmedetomidina 0.4 mcg/kg/h, ketamina 0.2 mg/kg/h y CPOT 0."
CLIN3_01867,Sedación y analgesia,microgramos miligramos,REPARADA,"Dexmedetomidina 0.4 mcg/kg/h, ketamina 0.2 mg/kg/h y CPOT 2."
CLIN3_01868,Sedación y analgesia,microgramos miligramos,REPARADA,"Dexmedetomidina 0.4 mcg/kg/h, ketamina 0.2 mg/kg/h y CPOT 4."
CLIN3_01869,Sedación y analgesia,microgramos miligramos,REPARADA,"Dexmedetomidina 0.4 mcg/kg/h, ketamina 0.2 mg/kg/h y CPOT 6."
CLIN3_01870,Sedación y analgesia,microgramos miligramos,REPARADA,"Dexmedetomidina 0.4 mcg/kg/h, ketamina 0.3 mg/kg/h y CPOT 0."
CLIN3_01871,Sepsis y choque,segramosundos,REPARADA,"Choque séptico con PAM 50 mmHg, lactato 1.5 mmol/L y llenado capilar 2 segundos."
CLIN3_01872,Sepsis y choque,segramosundos,REPARADA,"Choque séptico con PAM 50 mmHg, lactato 1.5 mmol/L y llenado capilar 3 segundos."
CLIN3_01873,Sepsis y choque,segramosundos,REPARADA,"Choque séptico con PAM 50 mmHg, lactato 1.5 mmol/L y llenado capilar 4 segundos."
CLIN3_01874,Sepsis y choque,segramosundos,REPARADA,"Choque séptico con PAM 50 mmHg, lactato 1.5 mmol/L y llenado capilar 5 segundos."
CLIN3_01875,Sepsis y choque,segramosundos,REPARADA,"Choque séptico con PAM 50 mmHg, lactato 2.5 mmol/L y llenado capilar 2 segundos."
CLIN3_01876,Sepsis y choque,segramosundos,REPARADA,"Choque séptico con PAM 50 mmHg, lactato 2.5 mmol/L y llenado capilar 3 segundos."
CLIN3_01877,Sepsis y choque,segramosundos,REPARADA,"Choque séptico con PAM 50 mmHg, lactato 2.5 mmol/L y llenado capilar 4 segundos."
CLIN3_01878,Sepsis y choque,segramosundos,REPARADA,"Choque séptico con PAM 50 mmHg, lactato 2.5 mmol/L y llenado capilar 5 segundos."
CLIN3_01879,Sepsis y choque,segramosundos,REPARADA,"Choque séptico con PAM 50 mmHg, lactato 4.0 mmol/L y llenado capilar 2 segundos."
CLIN3_01880,Sepsis y choque,segramosundos,REPARADA,"Choque séptico con PAM 50 mmHg, lactato 4.0 mmol/L y llenado capilar 3 segundos."
CLIN3_01881,Sepsis y choque,segramosundos,REPARADA,"Choque séptico con PAM 50 mmHg, lactato 4.0 mmol/L y llenado capilar 4 segundos."
CLIN3_01882,Sepsis y choque,segramosundos,REPARADA,"Choque séptico con PAM 50 mmHg, lactato 4.0 mmol/L y llenado capilar 5 segundos."
CLIN3_01883,Sepsis y choque,segramosundos,REPARADA,"Choque séptico con PAM 50 mmHg, lactato 6.0 mmol/L y llenado capilar 2 segundos."
CLIN3_01884,Sepsis y choque,segramosundos,REPARADA,"Choque séptico con PAM 50 mmHg, lactato 6.0 mmol/L y llenado capilar 3 segundos."
CLIN3_01885,Sepsis y choque,segramosundos,REPARADA,"Choque séptico con PAM 50 mmHg, lactato 6.0 mmol/L y llenado capilar 4 segundos."
CLIN3_01886,Sepsis y choque,segramosundos,REPARADA,"Choque séptico con PAM 50 mmHg, lactato 6.0 mmol/L y llenado capilar 5 segundos."
CLIN3_01887,Sepsis y choque,segramosundos,REPARADA,"Choque séptico con PAM 50 mmHg, lactato 9.0 mmol/L y llenado capilar 2 segundos."
CLIN3_01888,Sepsis y choque,segramosundos,REPARADA,"Choque séptico con PAM 50 mmHg, lactato 9.0 mmol/L y llenado capilar 3 segundos."
CLIN3_01889,Sepsis y choque,segramosundos,REPARADA,"Choque séptico con PAM 50 mmHg, lactato 9.0 mmol/L y llenado capilar 4 segundos."
CLIN3_01890,Sepsis y choque,segramosundos,REPARADA,"Choque séptico con PAM 50 mmHg, lactato 9.0 mmol/L y llenado capilar 5 segundos."
CLIN3_01891,Sepsis y choque,segramosundos,REPARADA,"Choque séptico con PAM 55 mmHg, lactato 1.5 mmol/L y llenado capilar 2 segundos."
CLIN3_01892,Sepsis y choque,segramosundos,REPARADA,"Choque séptico con PAM 55 mmHg, lactato 1.5 mmol/L y llenado capilar 3 segundos."
CLIN3_01893,Sepsis y choque,segramosundos,REPARADA,"Choque séptico con PAM 55 mmHg, lactato 1.5 mmol/L y llenado capilar 4 segundos."
CLIN3_01894,Sepsis y choque,segramosundos,REPARADA,"Choque séptico con PAM 55 mmHg, lactato 1.5 mmol/L y llenado capilar 5 segundos."
CLIN3_01895,Sepsis y choque,segramosundos,REPARADA,"Choque séptico con PAM 55 mmHg, lactato 2.5 mmol/L y llenado capilar 2 segundos."
CLIN3_01896,Sepsis y choque,segramosundos,REPARADA,"Choque séptico con PAM 55 mmHg, lactato 2.5 mmol/L y llenado capilar 3 segundos."
CLIN3_01897,Sepsis y choque,segramosundos,REPARADA,"Choque séptico con PAM 55 mmHg, lactato 2.5 mmol/L y llenado capilar 4 segundos."
CLIN3_01898,Sepsis y choque,segramosundos,REPARADA,"Choque séptico con PAM 55 mmHg, lactato 2.5 mmol/L y llenado capilar 5 segundos."
CLIN3_01899,Sepsis y choque,segramosundos,REPARADA,"Choque séptico con PAM 55 mmHg, lactato 4.0 mmol/L y llenado capilar 2 segundos."
CLIN3_01900,Sepsis y choque,segramosundos,REPARADA,"Choque séptico con PAM 55 mmHg, lactato 4.0 mmol/L y llenado capilar 3 segundos."
CLIN3_01901,Sepsis y choque,segramosundos,REPARADA,"Choque séptico con PAM 55 mmHg, lactato 4.0 mmol/L y llenado capilar 4 segundos."
CLIN3_01902,Sepsis y choque,segramosundos,REPARADA,"Choque séptico con PAM 55 mmHg, lactato 4.0 mmol/L y llenado capilar 5 segundos."
CLIN3_01903,Sepsis y choque,segramosundos,REPARADA,"Choque séptico con PAM 55 mmHg, lactato 6.0 mmol/L y llenado capilar 2 segundos."
CLIN3_01904,Sepsis y choque,segramosundos,REPARADA,"Choque séptico con PAM 55 mmHg, lactato 6.0 mmol/L y llenado capilar 3 segundos."
CLIN3_01905,Sepsis y choque,segramosundos,REPARADA,"Choque séptico con PAM 55 mmHg, lactato 6.0 mmol/L y llenado capilar 4 segundos."
CLIN3_01906,Sepsis y choque,segramosundos,REPARADA,"Choque séptico con PAM 55 mmHg, lactato 6.0 mmol/L y llenado capilar 5 segundos."
CLIN3_01907,Sepsis y choque,segramosundos,REPARADA,"Choque séptico con PAM 55 mmHg, lactato 9.0 mmol/L y llenado capilar 2 segundos."
CLIN3_01908,Sepsis y choque,segramosundos,REPARADA,"Choque séptico con PAM 55 mmHg, lactato 9.0 mmol/L y llenado capilar 3 segundos."
CLIN3_01909,Sepsis y choque,segramosundos,REPARADA,"Choque séptico con PAM 55 mmHg, lactato 9.0 mmol/L y llenado capilar 4 segundos."
CLIN3_01910,Sepsis y choque,segramosundos,REPARADA,"Choque séptico con PAM 55 mmHg, lactato 9.0 mmol/L y llenado capilar 5 segundos."
CLIN3_01913,Sepsis y choque,prolongramosado,REPARADA,Choque séptico con llenado capilar prolongado.
CLIN3_01914,Sepsis y choque,oligramosuria,REPARADA,Choque séptico con oliguria.
CLIN3_01916,Sepsis y choque,cardiogramosénico,REPARADA,Choque cardiogénico con piel moteada.
CLIN3_01917,Sepsis y choque,cardiogramosénico,REPARADA,Choque cardiogénico con extremidades frías.
CLIN3_01918,Sepsis y choque,cardiogramosénico prolongramosado,REPARADA,Choque cardiogénico con llenado capilar prolongado.
CLIN3_01919,Sepsis y choque,cardiogramosénico oligramosuria,REPARADA,Choque cardiogénico con oliguria.
CLIN3_01920,Sepsis y choque,cardiogramosénico,REPARADA,Choque cardiogénico con alteración del estado mental.
